IPAddress,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,aicomfort,aitrust,treatment,statement,statementtotaltime,statementnumberclicks,cointasktimer,tasktimer_Click Count,heads,modalflips,expectedlied,expectedshirk,justifylie,risktolerance,liesonprolific,liessignificantother,liesdatingapps,liesontaxes,liedoncointask,qualtricsID,prolificid,Reviewed at,Time taken,Totalprolificapprovals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,session,Submission id
92.239.251.122,709,3/29/26 03:31,R_8J4tL3gszN2agAF,51.5834,-0.0755,EN,80,50,t1,I commit myself to reporting the results of the coin toss as they actually happen and not to manipulate it simply to get the bonus.,100.215,1,89.901,1,6,8,75,50,I do not think that misreporting is justifiable in any circumstances and based on my own personal belief systems. It's not always easy to be honest especially if we believe that no one is watching,65,0,20,0,0,2,R_8J4tL3gszN2agAF,6747a1d066cd71f10db36d9a,2026-03-29T01:53:08.480000Z,1351,2168,36,Male,White,Germany,Germany,Germany,German,No,Full-Time,3,69c83f5155e6798b013a1e84
41.36.107.112,699,3/28/26 13:22,R_8F5GF6OT8JHdPnc,30.0507,31.2489,EN,85,88,t1,"i promise to be completely honest when I flip the coin. I will only report the real number of heads i get, because telling the truth is the right thing to do in this study.",221.589,5,89.91,1,6,5,11,8,i guess they are just too lazy to do it,91,2,1,2,1,2,R_8F5GF6OT8JHdPnc,6980cd3c6deb4ff479267d72,2026-03-28T19:22:01.547000Z,923,16,33,Female,Black,South Africa,South Africa,South Africa,Other,Yes,Full-Time,6,69c882d767a30eec618ac3b4
191.13.164.234,592,3/28/26 19:34,R_5rkBhPJpTlIncYh,-23.5475,-46.6361,EN,84,76,t1,"As a participant in this study, I believe it is essential to act truthfully. I promise to record every outcome of the coin tosses exactly as it happens, respecting the rules set by the researchers and contributing to a fair environment for everyone involved",121.235,4,90.631,1,6,5,30,30,"In my opinion, misreporting results in a scientific study is never truly justifiable because it undermines the integrity of the entire research process. Even if someone is facing something like financial difficulties, providing false data creates a ripple effect that hurts the community's trust in academic findings and leads to incorrect conclusions.",61,2,20,2,2,2,R_5rkBhPJpTlIncYh,697a706737d4da6d9c8826ee,2026-03-29T15:03:02.809000Z,612,360,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,3,69c830713100be78ab34cf9e
145.40.128.179,661,3/29/26 01:38,R_8vOwtj2SPxs1MqJ,50.7991,-1.0948,EN,70,78,t1,We are being asked to complete a task which we need to be true to ourself and the task setters.,214.963,3,90.981,1,6,5,20,20,They did not have a coin available at that specific moment or maybe they were doing the survey while on public transport and felt uncomfortable.,30,0,0,0,0,2,R_8vOwtj2SPxs1MqJ,5ebaa1ff940078000b52ebf4,2026-03-28T19:24:51.100000Z,294,6837,32,Male,White,United States,United States,United States,English,No,Full-Time,4,69c8cb03d8c6e9198a5c132b
74.118.47.235,820,3/28/26 13:28,R_3FXTRjvBGAktTnH,36.3888,-85.3194,EN,79,82,t1,I promise to report my coin flip results honestly to protect the integrity of the survey and the researchers involved in the study.,196.294,6,93.595,1,6,5,63,52,"I think misreporting could possibly be justified only if the flipping results weren't believable to someone who didn't see the coin being flipped. Let's pretend that I legitimately got a heads 9 out of 10 times, I think it would be okay to report that I got a heads 5 or 6 times. I don't think any number over 6 would be believed without proof.",9,2,9,2,31,2,R_3FXTRjvBGAktTnH,66d63bf354de4c20d9369e20,2026-03-28T19:23:48.919000Z,777,853,34,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time,6,69c89242f2971d7ef396b180
99.248.115.106,466,3/28/26 19:46,R_5dhJ4hLxNeRJZEn,43.9228,-78.8693,EN,85,25,t1,I vow that I will use a physical coin for this task and report the results honestly.,46.138,1,93.675,4,6,7,60,65,None. If this study was actually about probability then it wouldn't be justifiable to botch the results for bonus money.,70,0,0,0,20,2,R_5dhJ4hLxNeRJZEn,69c2d0640526a05493256124,2026-03-29T15:03:05.691000Z,575,3219,59,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,4,69c8df0bb08f32fa70197cb5
187.35.42.142,1775,3/28/26 13:34,R_1Ebfro9LHzSLpwX,-23.5475,-46.6361,EN,90,81,t1,I will be honest when reporting the results of the coin toss task. I understand that accuracy is important and I will not change or invent any results.,268.44,2,94.104,6,6,5,30,15,"In my opinion, giving wrong information could be understandable in very serious situations, like protecting someone from harm. But for a simple task like this, I prefer to be honest. Personally, I think being truthful is important so the results stay fair and accurate for everyone involved.",60,0,10,0,10,2,R_1Ebfro9LHzSLpwX,6986329005d404ef51d9f75d,2026-03-28T20:40:39.193000Z,400,6240,37,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),3,69c828233b7aabf2bfc1525e
152.59.75.119,653,3/29/26 09:31,R_51dbxnWJatxmOBR,26.4529,74.6432,EN,100,72,t1,I solemnly pledge to complete this task with total honesty and integrity to the best of my ability. I will follow all instructions and ensure that my responses are completely accurate and original,125.097,2,95.101,1,6,5,21,13,"In my opinion, wrong reporting can never be fully justified because it breaks the trust of the study. However, some might do it for extra financial gain or due to time pressure. Integrity is essential for providing accurate research data to the community",69,2,4,2,3,2,R_51dbxnWJatxmOBR,697cd6c8a61be95bb948f73c,2026-03-29T15:02:44.997000Z,497,1090,68,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,7,69c825e3399e9380aa13ff49
181.42.176.216,754,3/28/26 13:19,R_67HoQcEOlJofRBv,-33.4521,-70.6536,ES-ES,55,65,t1,"In the task described, cheating with the use of the coin is not allowed, and I commit to complying with what I have said.",211.535,8,96.742,1,6,5,70,90,"I believe it would be completely unjustifiable, as the task instructions are very clear from the beginning, even mentioning the need for physical currency. Even false reports can affect the proper development of the study, so erroneous information should be penalized.",75,10,5,70,30,2,R_67HoQcEOlJofRBv,66b7c04e75051c539d8b4776,2026-03-29T01:42:29.534000Z,892,1228,46,Female,White,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time,4,69c8df2fd32896dd1b2a6e52
96.28.88.208,616,3/28/26 19:44,R_6CQTihLbC5JShZ7,37.9855,-84.5804,EN,70,90,t1,I promise to flip the quarter ten times. I will observe the outcome and honestly report the heads and tails counts.,106.613,4,97.278,1,6,6,20,10,Misreporting could be justifiable if the participant is unable to flip a coin because of some physical problem. Misreporting might also be justifiable if the participant didn't have any coins and wants to continue with the study anyway. The participant could have used an online coin flipping simulation to substitute for the inability to flip a genuine coin.,70,30,10,20,20,2,R_6CQTihLbC5JShZ7,58a50aebbb9e0f0001aca2a7,2026-03-29T16:01:20.241000Z,518,5369,34,Female,White,Hungary,United Kingdom,Hungary,English,No,Full-Time,7,69c82631b9752b275b79712e
97.125.45.48,372,3/28/26 19:44,R_50vLf6Bdui9tHsh,41.6244,-93.6694,EN,83,51,t1,I vow to take this task seriously and fulfill it with honesty,41.384,1,99.836,1,6,6,70,60,I think the only time it would be justifiable would be if they were unable to obtain a coin in a reasonable amount of time,33,30,20,0,0,2,R_50vLf6Bdui9tHsh,699682150479d70e4a010516,2026-03-28T19:23:07.372000Z,628,1283,30,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time,3,69c825b449b581e0dbb360c1
88.97.167.195,815,3/28/26 19:45,R_2wnlXZWF3cLVxK1,52.4835,-2.0835,EN,21,50,t1,A coin toss is a simple act that I promise to complete truthfully and honestly and I urge everyone else to do the same.,179.017,1,100.744,2,6,5,20,30,"Misreporting might be permissible if the reporter did not have a coin to toss, however it would still be a violation of the terms of the study. If the coin was not a true coin and it produced a rogue result then the reporter could be justified in misreporting the result as the statistical value.",71,0,3,0,0,2,R_2wnlXZWF3cLVxK1,613129fdf8f6b04c9a7a2429,2026-03-28T19:23:32.822000Z,565,5454,53,Male,White,United States,United States,United States,English,No,Part-Time,4,69c8de61f1337c1ad9c5b3ba
73.226.14.50,1109,3/28/26 13:25,R_64N4Z33Pskp0107,39.2418,-74.8152,EN,50,50,t1,Answer questions accurately to the best of your knowledge and pay attention to questions. Be honest for the sake of those administering the tasks.,146.903,3,107.212,1,6,4,29,39,People may have accidentally counted the number of heads and/or the number of flips incorrectly. They also may not have flipped their coin correctly as some people may have different approaches to doing it. Misreporting on purpose would not be justifiable.,50,9,17,0,0,2,R_64N4Z33Pskp0107,69b0934a603246b85283b91a,2026-03-29T15:01:20.933000Z,661,2257,55,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,4,69c8de1f43617ceeb6025064
68.54.178.225,750,3/28/26 17:53,R_7Bd24kxJieFyeYh,34.8712,-85.2908,EN,85,80,t1,I will complete the task honestly and fairly. I will act with integrity and respect for the purpose of this study,150.244,51,109.201,3,6,6,40,80,It wouldn't be honorable but I see circumstances where it might be justifiable if there was no real harm cause,70,0,10,10,0,2,R_7Bd24kxJieFyeYh,607a7b7d300ce256f51706bd,2026-03-29T15:02:24.905000Z,604,397,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,6,69c8805184b40a52152ba771
190.31.35.45,428,3/28/26 13:14,R_5OqU2YJVNvJIfFn,-31.7279,-60.5293,ES-ES,98,41,t1,I honestly think people should learn more about AI but rely less in it.,103.387,1,110.954,2,6,5,62,94,If you didn't understand the task.,72,1,1,1,72,2,R_5OqU2YJVNvJIfFn,698080cc631eb72825d4a104,2026-03-29T01:41:31.067000Z,1119,458,24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),3,69c828527a8e6a0bb66797a7
136.226.166.82,498,3/29/26 09:27,R_2GJG8uj6HHloPmM,51.5081,-0.1278,EN,83,74,t1,Hereby I promise to be honest and partake in the coin task truthfully. I will be using my own coin and report every round correctly. I expect the same from others.,171.913,5,111.115,1,6,5,64,79,"I don't think misreporting and lying is in any situation justifiable if I am honest. However, I can imagine that someone may need the money for something important really badly, therefore they decide to misreport and bag more bonus payment.",73,0,0,0,0,2,R_2GJG8uj6HHloPmM,612adba08b8235b31539c704,2026-03-29T15:01:38.536000Z,219,5357,46,Female,White,Netherlands,United Kingdom,Netherlands,English,No,Part-Time,3,69c83aca7329a2e211746462
82.132.220.3,469,3/29/26 02:04,R_8q7SMKD2VqqLMxE,51.3904,-0.0992,EN,88,79,t1,My honesty statement is that I will conduct this experiment truthfully. The results I give are imperative for your study.,83.595,2,112.7,1,6,6,28,23,"The task in hand is subject to manipulation. Moreover, you have asked people to physically do something to dtermine the outcome of this task. That requires effort. When telling someone the expected outcome, of course people are going to manipulate to save effort.",81,1,51,0,23,2,R_8q7SMKD2VqqLMxE,5c28d36b6fbaed00010847a8,2026-03-29T15:00:51.941000Z,241,2693,43,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,6,69c87ec284b40a52152ba74e
24.7.129.211,1013,3/28/26 18:55,R_1RQZEGNWDGYupVF,36.7943,-119.8856,EN,20,20,t1,I promise to take this survey seriously and actively listen to my tasks and be present in mind.,221.909,2,114.89,3,6,5,51,23,If one read the survey tasks well and took their time and not be in a rush there should be no need for misreporting.,2,0,0,0,0,2,R_1RQZEGNWDGYupVF,69b76f6c2d55317c502df167,2026-03-29T01:23:22.145000Z,799,2187,63,Female,Other,United States,United States,United States,English,No,DATA_EXPIRED,3,69c857973bc20c05d0e20fe3
193.240.174.244,391,3/29/26 01:05,R_8X0a5sMFNOrY6Kv,53.4809,-2.2374,EN,89,64,t1,I vow to report honestly the results of the coin flip task in order to be fair to the other participants and the study itself.,52.462,2,116.638,1,6,5,7,3,"I don't think misreporting is justifiable at all. It is dishonest and threatens the validity of the study which is unfair on the people behind the study who are trying to get real data. And flipping a coin and telling the truth about it is easy, so why not just do it?",71,0,3,24,0,2,R_8X0a5sMFNOrY6Kv,5aa696af6219a30001c75d2a,2026-03-28T19:22:29.800000Z,624,1055,30,Male,White,Switzerland,Switzerland,Switzerland,German,No,Full-Time,6,69c87f23fb60f52275ba5520
86.11.70.10,413,3/29/26 00:15,R_2XcOmIZJqf8AEa5,51.6555,-0.3893,EN,83,80,t1,I think to be honest if I bet on odds or even out of ten numbers i probably would average 5 odds and five evens,127.888,2,117.674,1,6,4,40,2,I don't think misreporting would be justified. If they was misreporting they would just be trying get get a bigger bonus as Everton head would get you an extra bonus.,76,32,26,12,0,2,R_2XcOmIZJqf8AEa5,5baca9c4bf876e000149b586,2026-03-28T19:25:23.592000Z,1198,813,28,Male,Mixed,South Africa,South Africa,South Africa,English,Yes,Full-Time,5,69c9418692b24fad1851585a
86.16.167.71,558,3/28/26 13:22,R_8qa11PmTKxyn78Z,51.1189,-0.0818,EN,75,80,t1,"I wholeheartedly promise to report my coin flips honestly and truthfully, as this is the only way to play fairly to the researchers and my fellow participants. Any dishonesty in this game would be morally corrupt and downright shameful.",134.33,3,119.583,8,6,6,30,35,"I don't think misreporting is justifiable in any case, as it's not in the spirit of the study and unfair to those who were honest.",20,0,5,0,0,2,R_8qa11PmTKxyn78Z,5967e16cdfb5120001605ef5,2026-03-28T21:24:25.961000Z,1061,14708,68,Female,White,United States,United States,United States,English,No,Full-Time,7,69c82682d1658c72ab345eb6
86.131.78.230,443,3/29/26 06:48,R_20P8VF33GcwSTrX,51.731,0.6886,EN,20,9,t1,I will use a physical coin instead of a virtual one. I will be honest about the amount of heads versus tails i get.,52.931,1,119.699,1,6,7,39,26,"Misreporting might be justifiable if someone is really struggling for money and wants to complete the survey for some change, but doesn't have a coin to hand. It may be justifiable to misreport if someone has flipped many more than five heads. They may not want to be penalised for having more heads than what was expected.",30,0,3,10,0,2,R_20P8VF33GcwSTrX,6978dccc757bb1306feed3ac,2026-03-28T19:29:32.979000Z,676,6607,59,Female,White,United States,United States,United States,English,No,Full-Time,6,69c881fa57006ba63bfdbdaf
47.144.24.36,517,3/28/26 13:59,R_5owrBSNpGXSHM3m,34.2193,-118.9842,EN,100,95,t1,A coin toss is easy for everyone to do and is a very democratic and fair way to describe who gets to go first. So let's get started.,135.939,10,119.96,1,6,5,1,20,"Unless there is a reason which is not obvious or is deceptive, there would be virtually no reason to misreport or be deceptive about a coin flip. Coin flips are a very old and very common way to decide who gets to go first. Unless you are looking for a way to be deceptive.",100,1,1,1,20,2,R_5owrBSNpGXSHM3m,63ea751b7686e752f5ef78b2,2026-03-28T19:21:31.333000Z,291,319,39,Male,White,Canada,Canada,Canada,English,No,Full-Time,7,69c8265217d424233cd5d2ad
86.180.240.57,198,3/29/26 00:26,R_8jlCiEi2x7MP96h,50.8522,-0.5438,EN,55,62,t1,I promise to report the findings correctly. I promise to actually flip a coin.,38.293,2,120.619,1,6,5,74,78,"They couldn’t find a coin, or were financially challenged",21,24,41,43,4,2,R_8jlCiEi2x7MP96h,5efde724d80f81077c0800b9,2026-03-29T15:03:20.610000Z,853,2235,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,6,69c87e9683d8bd5ca7e546ec
